"","pert_iname","mean","n","median","sd","sRGES"
"1571","BRD-K71448503",-0.50206226093652,4,-0.576142015537747,0.302042824918597,-0.50206226093652
"1572","BRD-K27169919",-0.502047097081734,6,-0.660754062510351,0.363716177215921,-0.502047097081734
"1573","clioquinol",-0.501938892195871,4,-0.583665644171779,0.368168994261579,-0.501938892195871
"1574","BRD-K15013036",-0.501908886703391,2,-0.501908886703391,0.379485906968318,-0.501908886703391
"1575","z-leu3-VS",-0.501748450560984,7,-0.588957055214724,0.341664661345049,-0.501748450560984
"1576","BRD-K08428488",-0.501431492842536,1,-0.501431492842536,NA,-0.501431492842536
"1577","BRD-K12360898",-0.501431492842536,1,-0.501431492842536,NA,-0.501431492842536
"1578","reichstein",-0.50142379666168,1,-0.50142379666168,NA,-0.50142379666168
"1579","BRD-K39092862",-0.50142181400607,5,-0.641411589057195,0.275692864470607,-0.50142181400607
"1580","prunetin",-0.500759174984789,1,-0.500759174984789,NA,-0.500759174984789
"1581","BRD-K47533918",-0.500606678608984,12,-0.52074835500605,0.277567874039467,-0.500606678608984
"1582","BRD-K45319854",-0.500119520650222,2,-0.500119520650222,0.291614823397074,-0.500119520650222
"1583","SA-427636",-0.499742725289109,4,-0.546851980130431,0.360849202114145,-0.499742725289109
"1584","methenamine",-0.499532181119758,1,-0.499532181119758,NA,-0.499532181119758
"1585","BRD-K62314156",-0.499531586089894,2,-0.499531586089894,0.20455289499686,-0.499531586089894
"1586","BRD-K07642375",-0.499459342093621,2,-0.499459342093621,0.322205332043547,-0.499459342093621
"1587","BRD-K34596778",-0.499378806886629,2,-0.499378806886629,0.424336370018799,-0.499378806886629
"1588","BRD-K71292008",-0.499254843116116,2,-0.499254843116116,0.0780547027876109,-0.499254843116116
"1589","BRD-K48228567",-0.498994776273944,2,-0.498994776273944,0.302532320734413,-0.498994776273944
"1590","BRD-K30723822",-0.498841402040815,2,-0.498841402040815,0.614946267718776,-0.498841402040815
"1591","EMF-sumo1-39",-0.49873487498429,11,-0.544266332449002,0.228982497720119,-0.49873487498429
"1592","BRD-K85667213",-0.498713590179874,2,-0.498713590179874,0.35638563942342,-0.498713590179874
"1593","BRD-K75828577",-0.498381279341428,2,-0.498381279341428,0.353529737802063,-0.498381279341428
"1594","BRD-K48974000",-0.497602744254677,5,-0.505155903001149,0.163118454297969,-0.497602744254677
"1595","BRD-K96213252",-0.49758944083346,1,-0.49758944083346,NA,-0.49758944083346
"1596","BRD-A09719808",-0.497367487969559,12,-0.555564900956159,0.29087047063703,-0.497367487969559
"1597","aminolevulinic-acid",-0.497363227574194,2,-0.497363227574194,0.157080031196291,-0.497363227574194
"1598","BRD-K03113036",-0.497105826604196,10,-0.614950139639634,0.379179163293125,-0.497105826604196
"1599","BRD-K86413298",-0.496984186194209,1,-0.496984186194209,NA,-0.496984186194209
"1600","BRD-K85908443",-0.496932515337423,1,-0.496932515337423,NA,-0.496932515337423
"1601","avicin-g",-0.496772405071883,46,-0.575047276653948,0.323587946089579,-0.496772405071883
"1602","BRD-K78822642",-0.496677437727951,2,-0.496677437727951,0.280167564120436,-0.496677437727951
"1603","BRD-K92573321",-0.496668600404823,2,-0.496668600404823,0.381112686372888,-0.496668600404823
"1604","BRD-K81609421",-0.496661957340766,6,-0.627062855966384,0.328897860369813,-0.496661957340766
"1605","metrizamide",-0.496264045570104,2,-0.496264045570104,0.00194669326381232,-0.496264045570104
"1606","BRD-K30199293",-0.496250765126683,1,-0.496250765126683,NA,-0.496250765126683
"1607","betahistine",-0.496212920825728,2,-0.496212920825728,0.124363689837711,-0.496212920825728
"1608","BRD-K36192494",-0.495936128934495,2,-0.495936128934495,0.377665876434349,-0.495936128934495
"1609","BRD-K00185670",-0.495927291611367,2,-0.495927291611367,0.189380775483191,-0.495927291611367
"1610","anacardic-acid",-0.495599423893212,2,-0.495599423893212,0.0446044643169883,-0.495599423893212
"1611","coumarin",-0.495495250359246,4,-0.573790872326302,0.341386361898505,-0.495495250359246
"1612","amisulpride",-0.495373210633947,2,-0.495373210633947,0.0322102322104916,-0.495373210633947
"1613","ibutilide",-0.495143149284254,2,-0.495143149284254,0.226881500957401,-0.495143149284254
"1614","BRD-K34314104",-0.494832552727568,2,-0.494832552727568,0.139185457746018,-0.494832552727568
"1615","amperozide",-0.494710041815695,7,-0.588445807770961,0.307974166576772,-0.494710041815695
"1616","BRD-K03883227",-0.494631901840491,1,-0.494631901840491,NA,-0.494631901840491
"1617","BRD-K84528570",-0.494325426430438,4,-0.513803680981595,0.159664788641809,-0.494325426430438
"1618","BRD-K04930762",-0.494222903885481,1,-0.494222903885481,NA,-0.494222903885481
"1619","BRD-K20597651",-0.494172325253514,2,-0.494172325253514,0.227749116639839,-0.494172325253514
"1620","BRD-K37516186",-0.493967280163599,1,-0.493967280163599,NA,-0.493967280163599
"1621","BRD-K92327934",-0.493865030674847,2,-0.493865030674847,0.0410671423020408,-0.493865030674847
"1622","BRD-K84855138",-0.493762781186094,1,-0.493762781186094,NA,-0.493762781186094
"1623","BRD-K01176062",-0.493711656441718,1,-0.493711656441718,NA,-0.493711656441718
"1624","BRD-K74428993",-0.493396616764741,2,-0.493396616764741,0.539163343190249,-0.493396616764741
"1625","fosfosal",-0.493090463328347,1,-0.493090463328347,NA,-0.493090463328347
"1626","SA-1938862",-0.492785341392371,4,-0.522082041480124,0.204610440770627,-0.492785341392371
"1627","levocetirizine",-0.4926086263472,2,-0.4926086263472,0.125328873437109,-0.4926086263472
"1628","BRD-K66750772",-0.492587458177849,1,-0.492587458177849,NA,-0.492587458177849
"1629","BRD-K39032190",-0.49257862085472,2,-0.49257862085472,0.322837833035837,-0.49257862085472
"1630","BRD-A93048969",-0.492528091140208,1,-0.492528091140208,NA,-0.492528091140208
"1631","BRD-K21635943",-0.492216626497454,2,-0.492216626497454,0.226730228662898,-0.492216626497454
"1632","BRD-K16195900",-0.491564963290324,1,-0.491564963290324,NA,-0.491564963290324
"1633","BRD-K51579715",-0.490082345703412,1,-0.490082345703412,NA,-0.490082345703412
"1634","BRD-K35210537",-0.489873452523069,4,-0.6471331662245,0.4146095037353,-0.489873452523069
"1635","SA-85290",-0.489596660631837,2,-0.489596660631837,0.516773590851825,-0.489596660631837
"1636","rotenonic-acid",-0.489585028335079,3,-0.633537832310838,0.273401824632775,-0.489585028335079
"1637","BRD-K75557837",-0.48920498275575,1,-0.48920498275575,NA,-0.48920498275575
"1638","BRD-K41757249",-0.488847109545116,1,-0.488847109545116,NA,-0.488847109545116
"1639","BRD-K99750636",-0.488693735311987,1,-0.488693735311987,NA,-0.488693735311987
"1640","BRD-K48969316",-0.488672021030227,2,-0.488672021030227,0.0984436713248911,-0.488672021030227
"1641","mestanolone",-0.488577009635394,3,-0.585728500138163,0.281749941534706,-0.488577009635394
"1642","pancuronium",-0.488314147819593,2,-0.488314147819593,0.00270585698594523,-0.488314147819593
"1643","BRD-K19890875",-0.48805408097742,2,-0.48805408097742,0.278745190774252,-0.48805408097742
"1644","BRD-K97591839",-0.487934560327198,1,-0.487934560327198,NA,-0.487934560327198
"1645","BRD-K26381032",-0.487869841978225,5,-0.67114851563793,0.48038391893766,-0.487869841978225
"1646","SA-1920687",-0.487730334405898,2,-0.487730334405898,0.355794344946449,-0.487730334405898
"1647","BRD-K21317335",-0.487423858995845,2,-0.487423858995845,0.265635001439608,-0.487423858995845
"1648","PAC-1",-0.487344099142669,52,-0.561857092604868,0.271719384665563,-0.487344099142669
"1649","BRD-K86107831",-0.487142672901776,2,-0.487142672901776,0.377738177741219,-0.487142672901776
"1650","BRD-K57698173",-0.486955494003194,1,-0.486955494003194,NA,-0.486955494003194
"1651","BRD-K19520352",-0.486750399995825,2,-0.486750399995825,0.383545935082013,-0.486750399995825
"1652","BRD-K37014875",-0.486699275251448,2,-0.486699275251448,0.428831548906949,-0.486699275251448
