"sample.id","cor"
"GTEX-144GL-3026-SM-5Q5CW",0.906641157008086
"GTEX-14753-0011-R5a-SM-5S2VW",0.906567519909892
"GTEX-RU72-0011-R2A-SM-2TF6O",0.906512230996986
"GTEX-ZAK1-3026-SM-5S2MJ",0.90644281905345
"GTEX-13O3Q-0011-R5b-SM-5P9H4",0.906414983443962
"GTEX-RU72-0011-R7A-SM-2TF5U",0.906335441585393
"GTEX-13X6J-0011-R5b-SM-5PNWT",0.905785823653716
"GTEX-T6MN-0011-R6A-SM-32QP8",0.905582980194817
"GTEX-1313W-0011-R3a-SM-5EGLI",0.905473996127381
"GTEX-13VXU-0011-R3b-SM-5O9CU",0.905458046606553
"GTEX-XOTO-3026-SM-4B65M",0.905435389494913
"GTEX-13G51-0011-R7b-SM-5LZXG",0.90538769818316
"GTEX-13O3O-0011-R5b-SM-5KM44",0.905337729146714
"GTEX-X4XX-0011-R10B-SM-46MWO",0.905280613091075
"GTEX-12126-0011-R10b-SM-5BC6T",0.905239641874358
"GTEX-13JVG-0011-R7b-SM-5MR3Q",0.905226853511171
"GTEX-ZE9C-3026-SM-4WKHB",0.905124815170032
"GTEX-WL46-0011-R7A-SM-3LK7X",0.904738839990619
"GTEX-ZVT3-3026-SM-5E43N",0.904669755205785
"GTEX-XLM4-0011-R6A-SM-4AT4B",0.904668567052204
"GTEX-13PL6-3126-SM-5LUAR",0.904638070344049
"GTEX-T6MN-0011-R5A-SM-32QPD",0.904496514265513
"GTEX-Q2AG-0011-R10A-SM-2HMLA",0.904363922929934
"GTEX-13NZA-0011-R8b-SM-5KM2Q",0.904247849978385
"GTEX-OHPN-0011-R8A-SM-33HBT",0.904235882786588
"GTEX-13FHP-0011-R6b-SM-5LZY6",0.90422393845165
"GTEX-13OW7-3026-SM-5L3GY",0.904219118892554
"GTEX-147F4-0011-R6b-SM-5S2UP",0.903960414298458
"GTEX-T5JC-0011-R6A-SM-5SI89",0.90339547678675
"GTEX-13O3O-0011-R1b-SM-5KM2K",0.903243890748761
"GTEX-13OW7-0011-R8b-SM-5L3HR",0.903186901197966
"GTEX-PVOW-0011-R3A-SM-32PKX",0.902708479602601
"GTEX-13CZV-0011-R10b-SM-5LZYD",0.901850288298174
"GTEX-11O72-2926-SM-5BC4V",0.901756054316722
"GTEX-13PDP-0011-R8b-SM-5O9CS",0.901658220113212
"GTEX-XOTO-0011-R3A-SM-4B64W",0.901490529780453
"GTEX-131XH-0011-R10a-SM-5EGLJ",0.901483586223989
"GTEX-139UC-0011-R11a-SM-5KM3J",0.901302948532742
"GTEX-QMR6-0011-R6A-SM-32PKP",0.901133132106568
"GTEX-12WSE-0011-R1b-SM-5GU4V",0.900795655841597
"GTEX-OHPN-0011-R9A-SM-4DXUH",0.900748363290417
"GTEX-13O3Q-0011-R10b-SM-5KM39",0.900726087107466
"GTEX-WVLH-3026-SM-3MJG9",0.90071615583881
"GTEX-ZE9C-0011-R9a-SM-4WWCY",0.900406210233066
"GTEX-Y8DK-0011-R1A-SM-4RGLO",0.900250139469404
"GTEX-X4EP-0011-R8B-SM-4QASL",0.899385274928813
"GTEX-14BIM-0011-R3b-SM-5S2RL",0.899362151351081
"GTEX-WL46-2926-SM-3LK82",0.899358263725255
"GTEX-11ZUS-2926-SM-5FQSL",0.899353376866787
"GTEX-ZAJG-3126-SM-5HL9J",0.899162653289274
"GTEX-NL3H-0011-R1a-SM-48TDJ",0.8988163078169
"GTEX-12WSC-0011-R10a-SM-5GU57",0.898670534323116
"GTEX-T6MN-0011-R10A-SM-32QP7",0.898459610882562
"GTEX-WHSE-0011-R7A-SM-3P5YZ",0.897860192378857
"GTEX-12WSH-0011-R10a-SM-5LZUS",0.897820153924782
"GTEX-OXRO-0011-R9A-SM-3NB1X",0.897189898657068
"GTEX-139UW-0011-R9b-SM-5LZYT",0.896232306080337
"GTEX-WL46-0011-R3A-SM-3TW8E",0.895810180795575
"GTEX-NL3H-0011-R6a-SM-2I3G8",0.895566485645968
"GTEX-RU72-2926-SM-2TF66",0.894832336942397
"GTEX-14BIN-0011-R6a-SM-5S2RH",0.892959042398299
"GTEX-148VJ-0011-R9b-SM-5SI77",0.892797699916847
"GTEX-RVPU-0011-R6A-SM-2XCAC",0.892639333256261
"GTEX-12ZZX-3026-SM-5GCP3",0.889621333990993
"GTEX-R55F-0011-R5A-SM-2TF5L",0.888907891654031
"GTEX-Y111-2926-SM-4TT25",0.888645066017465
"GTEX-139UW-0011-R11a-SM-5IJGN",0.886042364953276
"GTEX-13N2G-0011-R11a-SM-5MR3F",0.884706449933381
"GTEX-RU72-0011-R10A-SM-2TF6D",0.884601355662451
"GTEX-12126-0011-R11a-SM-5BC6X",0.884212559888712
