"","log2FoldChange","logCPM","LR","pvalue","padj"
"ENSG00000231955",-0.896979721275155,-1.14621379684109,2.09238293087498,0.148035008435256,1
"ENSG00000231991",1.27048770385684,3.1538438807527,129.70867266913,4.74557817376376e-30,7.24032861971137e-26
"ENSG00000232024",1.3945347990863,1.92058568494107,79.5208888102853,4.77153773069741e-19,6.16387244051491e-15
"ENSG00000232040",-0.384296054045151,1.21367976708362,2.52745016893988,0.111880877555621,1
"ENSG00000232079",-2.85062520260224,-0.261295773000451,93.5296763318178,4.00155528577215e-22,5.48973369655082e-18
"ENSG00000232093",1.23192143050516,1.20622197712797,55.51563045277,9.27188360540286e-14,1.03307327131399e-09
"ENSG00000232098",-0.442720875474608,2.75147083065845,20.0632493271572,7.49226553864136e-06,0.0525357659569532
"ENSG00000232112",0.951091790386495,6.43981997160987,77.0983349059754,1.62654394151686e-18,2.07644599574042e-14
"ENSG00000232119",1.03198078392025,4.80022214410026,150.536303759677,1.32354235289532e-34,2.09609402428033e-30
"ENSG00000232124",1.10969514131942,-0.117424019874913,23.2138013965174,1.44953303481592e-06,0.0108729472941542
"ENSG00000232133",-1.58872503110054,-0.474734569855854,31.7831019971754,1.72386031037303e-08,0.000149146777076262
"ENSG00000232160",-0.289723160612532,1.4062120099399,6.33242664779959,0.0118549998970794,1
"ENSG00000232187",2.33099426329528,2.59912976702488,176.333530229072,3.06199232732253e-40,5.02717900299813e-36
"ENSG00000232216",0.0476955114237862,1.31361184526223,0.00975922433440246,0.921305972031368,1
"ENSG00000232224",0.125185828041689,0.413198134608734,0.213891781121276,0.643734017164375,1
"ENSG00000232229",-0.122310389040053,2.04547973720124,0.475272899187473,0.490571337407798,1
"ENSG00000232300",-0.393471271420771,1.08127511319566,8.72278445701642,0.00314257720699896,1
"ENSG00000232354",-2.02954181205432,-0.349729395277246,123.724110886237,9.68103164487038e-29,1.45583353875561e-24
"ENSG00000232388",0.788968799972913,4.71869765585037,72.2124232351158,1.9323542557815e-17,2.40326898791545e-13
"ENSG00000232400",2.17784955467409,0.263034032145974,49.1941362967511,2.31842704230389e-12,2.44779527126445e-08
"ENSG00000232415",1.77373286154828,0.00436221945467137,43.708486406588,3.81115564483817e-11,3.81153676040265e-07
"ENSG00000232434",0.637509745176788,2.46010155567146,14.3578845396028,0.000151145413381161,0.896896883003807
"ENSG00000232442",-1.18520074555924,1.51900878135153,67.7450333102906,1.86064916491602e-16,2.25343220362979e-12
"ENSG00000232445",1.22472793508578,-0.541491314523625,34.5315047572763,4.19407765393153e-09,3.77466988853838e-05
"ENSG00000232460",2.24472101317645,-0.0632187028225097,42.2634601645934,7.97691012359769e-11,7.88198489312688e-07
"ENSG00000232472",-0.932059742209318,1.14087791851352,61.2465680676458,5.03562628283371e-15,5.84585855174165e-11
"ENSG00000232527",-0.0651427136877634,1.19102456427979,0.24037769938991,0.623933453390715,1
"ENSG00000232533",0.921332067801356,1.43474216326483,54.1536931630294,1.85405076795896e-13,2.03945584475485e-09
"ENSG00000232559",-0.726679689626295,0.564721859329635,69.7426041438558,6.75707396415954e-17,8.28619980224884e-13
"ENSG00000232573",1.79614340944075,4.78558338523684,58.8490853296056,1.70240892440955e-14,1.94381050989082e-10
