"","empirical"
"4028","ENSG00000163072"
"4029","ENSG00000163082"
"4030","ENSG00000163104"
"4031","ENSG00000163106"
"4032","ENSG00000163138"
"4033","ENSG00000163145"
"4034","ENSG00000163166"
"4035","ENSG00000163219"
"4036","ENSG00000163220"
"4037","ENSG00000163235"
"4038","ENSG00000163249"
"4039","ENSG00000163251"
"4040","ENSG00000163257"
"4041","ENSG00000163281"
"4042","ENSG00000163291"
"4043","ENSG00000163293"
"4044","ENSG00000163319"
"4045","ENSG00000163320"
"4046","ENSG00000163322"
"4047","ENSG00000163328"
"4048","ENSG00000163331"
"4049","ENSG00000163347"
"4050","ENSG00000163349"
"4051","ENSG00000163362"
"4052","ENSG00000163374"
"4053","ENSG00000163389"
"4054","ENSG00000163393"
"4055","ENSG00000163406"
"4056","ENSG00000163412"
"4057","ENSG00000163430"
"4058","ENSG00000163453"
"4059","ENSG00000163462"
"4060","ENSG00000163481"
"4061","ENSG00000163485"
"4062","ENSG00000163491"
"4063","ENSG00000163510"
"4064","ENSG00000163512"
"4065","ENSG00000163519"
"4066","ENSG00000163520"
"4067","ENSG00000163534"
"4068","ENSG00000163539"
"4069","ENSG00000163541"
"4070","ENSG00000163564"
"4071","ENSG00000163568"
"4072","ENSG00000163576"
"4073","ENSG00000163577"
"4074","ENSG00000163584"
"4075","ENSG00000163597"
"4076","ENSG00000163599"
"4077","ENSG00000163600"
"4078","ENSG00000163606"
"4079","ENSG00000163607"
"4080","ENSG00000163608"
"4081","ENSG00000163611"
"4082","ENSG00000163617"
"4083","ENSG00000163623"
"4084","ENSG00000163625"
"4085","ENSG00000163629"
"4086","ENSG00000163631"
"4087","ENSG00000163633"
"4088","ENSG00000163636"
"4089","ENSG00000163637"
"4090","ENSG00000163644"
"4091","ENSG00000163659"
"4092","ENSG00000163666"
"4093","ENSG00000163673"
"4094","ENSG00000163681"
"4095","ENSG00000163682"
"4096","ENSG00000163684"
"4097","ENSG00000163697"
"4098","ENSG00000163701"
"4099","ENSG00000163703"
"4100","ENSG00000163719"
"4101","ENSG00000163743"
"4102","ENSG00000163749"
"4103","ENSG00000163754"
"4104","ENSG00000163762"
"4105","ENSG00000163781"
"4106","ENSG00000163785"
"4107","ENSG00000163794"
"4108","ENSG00000163798"
"4109","ENSG00000163811"
"4110","ENSG00000163812"
"4111","ENSG00000163817"
"4112","ENSG00000163864"
"4113","ENSG00000163866"
"4114","ENSG00000163870"
"4115","ENSG00000163872"
"4116","ENSG00000163873"
"4117","ENSG00000163877"
"4118","ENSG00000163882"
"4119","ENSG00000163904"
"4120","ENSG00000163909"
"4121","ENSG00000163913"
"4122","ENSG00000163930"
"4123","ENSG00000163931"
"4124","ENSG00000163938"
"4125","ENSG00000163939"
"4126","ENSG00000163956"
"4127","ENSG00000163959"
"4128","ENSG00000163960"
"4129","ENSG00000163961"
"4130","ENSG00000164008"
"4131","ENSG00000164010"
"4132","ENSG00000164023"
"4133","ENSG00000164024"
"4134","ENSG00000164031"
"4135","ENSG00000164040"
"4136","ENSG00000164047"
"4137","ENSG00000164061"
"4138","ENSG00000164068"
"4139","ENSG00000164070"
"4140","ENSG00000164077"
"4141","ENSG00000164093"
"4142","ENSG00000164096"
"4143","ENSG00000164104"
"4144","ENSG00000164105"
"4145","ENSG00000164106"
"4146","ENSG00000164111"
"4147","ENSG00000164116"
"4148","ENSG00000164117"
"4149","ENSG00000164120"
"4150","ENSG00000164124"
"4151","ENSG00000164129"
"4152","ENSG00000164142"
"4153","ENSG00000164151"
"4154","ENSG00000164162"
"4155","ENSG00000164164"
"4156","ENSG00000164169"
"4157","ENSG00000164182"
"4158","ENSG00000164190"
"4159","ENSG00000164197"
"4160","ENSG00000164199"
"4161","ENSG00000164209"
"4162","ENSG00000164241"
"4163","ENSG00000164258"
"4164","ENSG00000164291"
"4165","ENSG00000164292"
"4166","ENSG00000164306"
"4167","ENSG00000164308"
"4168","ENSG00000164329"
"4169","ENSG00000164332"
"4170","ENSG00000164346"
"4171","ENSG00000164398"
"4172","ENSG00000164414"
"4173","ENSG00000164430"
"4174","ENSG00000164442"
"4175","ENSG00000164465"
"4176","ENSG00000164483"
"4177","ENSG00000164484"
"4178","ENSG00000164506"
"4179","ENSG00000164520"
"4180","ENSG00000164530"
"4181","ENSG00000164535"
"4182","ENSG00000164543"
"4183","ENSG00000164548"
"4184","ENSG00000164576"
"4185","ENSG00000164587"
"4186","ENSG00000164591"
"4187","ENSG00000164603"
"4188","ENSG00000164610"
"4189","ENSG00000164615"
"4190","ENSG00000164619"
"4191","ENSG00000164620"
"4192","ENSG00000164631"
"4193","ENSG00000164647"
"4194","ENSG00000164649"
"4195","ENSG00000164659"
"4196","ENSG00000164669"
"4197","ENSG00000164674"
"4198","ENSG00000164675"
"4199","ENSG00000164684"
"4200","ENSG00000164691"
"4201","ENSG00000164695"
"4202","ENSG00000164708"
"4203","ENSG00000164715"
"4204","ENSG00000164749"
"4205","ENSG00000164764"
"4206","ENSG00000164808"
"4207","ENSG00000164830"
"4208","ENSG00000164850"
"4209","ENSG00000164855"
"4210","ENSG00000164877"
"4211","ENSG00000164880"
"4212","ENSG00000164889"
"4213","ENSG00000164896"
"4214","ENSG00000164897"
"4215","ENSG00000164898"
"4216","ENSG00000164904"
"4217","ENSG00000164916"
"4218","ENSG00000164930"
"4219","ENSG00000164933"
"4220","ENSG00000164941"
"4221","ENSG00000164949"
"4222","ENSG00000164953"
"4223","ENSG00000164975"
"4224","ENSG00000164983"
"4225","ENSG00000164989"
"4226","ENSG00000165006"
"4227","ENSG00000165046"
"4228","ENSG00000165060"
"4229","ENSG00000165102"
"4230","ENSG00000165113"
"4231","ENSG00000165115"
"4232","ENSG00000165156"
"4233","ENSG00000165171"
"4234","ENSG00000165175"
"4235","ENSG00000165178"
"4236","ENSG00000165188"
"4237","ENSG00000165194"
"4238","ENSG00000165195"
"4239","ENSG00000165215"
"4240","ENSG00000165219"
"4241","ENSG00000165233"
"4242","ENSG00000165259"
"4243","ENSG00000165271"
"4244","ENSG00000165272"
"4245","ENSG00000165282"
"4246","ENSG00000165288"
"4247","ENSG00000165312"
"4248","ENSG00000165322"
"4249","ENSG00000165323"
"4250","ENSG00000165338"
"4251","ENSG00000165355"
"4252","ENSG00000165389"
"4253","ENSG00000165392"
"4254","ENSG00000165416"
"4255","ENSG00000165449"
"4256","ENSG00000165457"
"4257","ENSG00000165475"
"4258","ENSG00000165502"
"4259","ENSG00000165511"
"4260","ENSG00000165512"
"4261","ENSG00000165516"
"4262","ENSG00000165525"
"4263","ENSG00000165526"
"4264","ENSG00000165617"
"4265","ENSG00000165630"
"4266","ENSG00000165632"
"4267","ENSG00000165633"
"4268","ENSG00000165637"
"4269","ENSG00000165644"
"4270","ENSG00000165646"
"4271","ENSG00000165655"
"4272","ENSG00000165688"
"4273","ENSG00000165689"
"4274","ENSG00000165698"
"4275","ENSG00000165714"
"4276","ENSG00000165724"
"4277","ENSG00000165730"
"4278","ENSG00000165732"
"4279","ENSG00000165733"
"4280","ENSG00000165752"
"4281","ENSG00000165757"
"4282","ENSG00000165775"
"4283","ENSG00000165802"
"4284","ENSG00000165806"
"4285","ENSG00000165807"
"4286","ENSG00000165813"
"4287","ENSG00000165861"
"4288","ENSG00000165863"
"4289","ENSG00000165874"
"4290","ENSG00000165886"
"4291","ENSG00000165895"
"4292","ENSG00000165905"
"4293","ENSG00000165912"
"4294","ENSG00000165923"
"4295","ENSG00000165929"
"4296","ENSG00000165948"
"4297","ENSG00000165949"
"4298","ENSG00000165959"
"4299","ENSG00000165966"
"4300","ENSG00000165985"
"4301","ENSG00000165995"
"4302","ENSG00000165997"
"4303","ENSG00000166002"
"4304","ENSG00000166004"
"4305","ENSG00000166006"
"4306","ENSG00000166016"
"4307","ENSG00000166025"
"4308","ENSG00000166033"
"4309","ENSG00000166046"
"4310","ENSG00000166068"
"4311","ENSG00000166073"
"4312","ENSG00000166106"
"4313","ENSG00000166123"
"4314","ENSG00000166128"
"4315","ENSG00000166130"
"4316","ENSG00000166136"
"4317","ENSG00000166140"
"4318","ENSG00000166164"
"4319","ENSG00000166165"
"4320","ENSG00000166166"
"4321","ENSG00000166169"
"4322","ENSG00000166188"
"4323","ENSG00000166199"
"4324","ENSG00000166206"
"4325","ENSG00000166233"
"4326","ENSG00000166260"
"4327","ENSG00000166262"
"4328","ENSG00000166263"
"4329","ENSG00000166266"
"4330","ENSG00000166278"
"4331","ENSG00000166295"
"4332","ENSG00000166326"
"4333","ENSG00000166333"
"4334","ENSG00000166337"
"4335","ENSG00000166347"
"4336","ENSG00000166348"
"4337","ENSG00000166349"
"4338","ENSG00000166352"
"4339","ENSG00000166377"
"4340","ENSG00000166387"
"4341","ENSG00000166391"
"4342","ENSG00000166401"
"4343","ENSG00000166411"
"4344","ENSG00000166415"
"4345","ENSG00000166426"
"4346","ENSG00000166439"
"4347","ENSG00000166441"
"4348","ENSG00000166448"
"4349","ENSG00000166450"
"4350","ENSG00000166452"
"4351","ENSG00000166471"
"4352","ENSG00000166478"
"4353","ENSG00000166479"
"4354","ENSG00000166483"
"4355","ENSG00000166501"
"4356","ENSG00000166508"
"4357","ENSG00000166510"
"4358","ENSG00000166523"
"4359","ENSG00000166526"
"4360","ENSG00000166529"
"4361","ENSG00000166546"
"4362","ENSG00000166548"
"4363","ENSG00000166575"
"4364","ENSG00000166582"
"4365","ENSG00000166595"
"4366","ENSG00000166619"
"4367","ENSG00000166669"
"4368","ENSG00000166681"
"4369","ENSG00000166704"
"4370","ENSG00000166710"
"4371","ENSG00000166716"
"4372","ENSG00000166743"
"4373","ENSG00000166747"
"4374","ENSG00000166750"
"4375","ENSG00000166780"
"4376","ENSG00000166783"
"4377","ENSG00000166788"
"4378","ENSG00000166796"
"4379","ENSG00000166822"
"4380","ENSG00000166823"
"4381","ENSG00000166825"
"4382","ENSG00000166828"
"4383","ENSG00000166845"
"4384","ENSG00000166848"
"4385","ENSG00000166855"
"4386","ENSG00000166860"
"4387","ENSG00000166881"
"4388","ENSG00000166886"
"4389","ENSG00000166889"
"4390","ENSG00000166896"
"4391","ENSG00000166900"
"4392","ENSG00000166922"
"4393","ENSG00000166925"
"4394","ENSG00000166928"
"4395","ENSG00000166946"
"4396","ENSG00000166963"
"4397","ENSG00000166971"
"4398","ENSG00000166974"
"4399","ENSG00000166986"
"4400","ENSG00000167005"
"4401","ENSG00000167037"
"4402","ENSG00000167074"
"4403","ENSG00000167077"
"4404","ENSG00000167081"
"4405","ENSG00000167083"
"4406","ENSG00000167103"
"4407","ENSG00000167107"
"4408","ENSG00000167110"
"4409","ENSG00000167113"
"4410","ENSG00000167118"
"4411","ENSG00000167136"
"4412","ENSG00000167157"
"4413","ENSG00000167173"
"4414","ENSG00000167178"
"4415","ENSG00000167182"
"4416","ENSG00000167193"
"4417","ENSG00000167196"
"4418","ENSG00000167216"
"4419","ENSG00000167232"
"4420","ENSG00000167244"
"4421","ENSG00000167258"
"4422","ENSG00000167261"
"4423","ENSG00000167264"
"4424","ENSG00000167272"
"4425","ENSG00000167291"
"4426","ENSG00000167323"
"4427","ENSG00000167333"
"4428","ENSG00000167363"
"4429","ENSG00000167378"
"4430","ENSG00000167380"
"4431","ENSG00000167384"
"4432","ENSG00000167460"
"4433","ENSG00000167468"
"4434","ENSG00000167470"
"4435","ENSG00000167476"
"4436","ENSG00000167483"
"4437","ENSG00000167487"
"4438","ENSG00000167491"
"4439","ENSG00000167508"
"4440","ENSG00000167515"
"4441","ENSG00000167523"
"4442","ENSG00000167528"
"4443","ENSG00000167548"
"4444","ENSG00000167555"
"4445","ENSG00000167578"
"4446","ENSG00000167601"
"4447","ENSG00000167613"
"4448","ENSG00000167637"
"4449","ENSG00000167653"
"4450","ENSG00000167656"
"4451","ENSG00000167657"
"4452","ENSG00000167658"
"4453","ENSG00000167671"
"4454","ENSG00000167674"
"4455","ENSG00000167680"
"4456","ENSG00000167685"
"4457","ENSG00000167693"
"4458","ENSG00000167695"
"4459","ENSG00000167699"
"4460","ENSG00000167700"
"4461","ENSG00000167702"
"4462","ENSG00000167703"
"4463","ENSG00000167733"
"4464","ENSG00000167740"
"4465","ENSG00000167741"
"4466","ENSG00000167748"
"4467","ENSG00000167757"
"4468","ENSG00000167767"
"4469","ENSG00000167768"
"4470","ENSG00000167770"
"4471","ENSG00000167771"
"4472","ENSG00000167775"
"4473","ENSG00000167792"
"4474","ENSG00000167797"
"4475","ENSG00000167799"
"4476","ENSG00000167840"
"4477","ENSG00000167842"
"4478","ENSG00000167851"
"4479","ENSG00000167881"
"4480","ENSG00000167889"
"4481","ENSG00000167895"
"4482","ENSG00000167925"
"4483","ENSG00000167962"
"4484","ENSG00000167967"
"4485","ENSG00000167968"
"4486","ENSG00000167971"
"4487","ENSG00000167984"
"4488","ENSG00000167996"
"4489","ENSG00000168003"
"4490","ENSG00000168004"
"4491","ENSG00000168005"
"4492","ENSG00000168014"
"4493","ENSG00000168016"
"4494","ENSG00000168028"
"4495","ENSG00000168038"
"4496","ENSG00000168062"
"4497","ENSG00000168067"
"4498","ENSG00000168077"
"4499","ENSG00000168096"
"4500","ENSG00000168116"
"4501","ENSG00000168143"
"4502","ENSG00000168152"
"4503","ENSG00000168172"
"4504","ENSG00000168175"
"4505","ENSG00000168216"
"4506","ENSG00000168228"
"4507","ENSG00000168229"
"4508","ENSG00000168243"
"4509","ENSG00000168256"
"4510","ENSG00000168264"
"4511","ENSG00000168268"
"4512","ENSG00000168269"
"4513","ENSG00000168273"
"4514","ENSG00000168282"
"4515","ENSG00000168286"
"4516","ENSG00000168297"
"4517","ENSG00000168300"
"4518","ENSG00000168303"
"4519","ENSG00000168306"
"4520","ENSG00000168310"
"4521","ENSG00000168334"
"4522","ENSG00000168386"
"4523","ENSG00000168389"
"4524","ENSG00000168398"
"4525","ENSG00000168411"
"4526","ENSG00000168438"
"4527","ENSG00000168453"
"4528","ENSG00000168476"
"4529","ENSG00000168495"
"4530","ENSG00000168502"
"4531","ENSG00000168522"
"4532","ENSG00000168538"
"4533","ENSG00000168539"
"4534","ENSG00000168564"
"4535","ENSG00000168610"
"4536","ENSG00000168615"
"4537","ENSG00000168679"
"4538","ENSG00000168685"
"4539","ENSG00000168701"
"4540","ENSG00000168734"
"4541","ENSG00000168754"
"4542","ENSG00000168758"
"4543","ENSG00000168763"
"4544","ENSG00000168765"
"4545","ENSG00000168769"
"4546","ENSG00000168778"
"4547","ENSG00000168781"
"4548","ENSG00000168792"
"4549","ENSG00000168818"
"4550","ENSG00000168884"
"4551","ENSG00000168887"
"4552","ENSG00000168890"
"4553","ENSG00000168904"
"4554","ENSG00000168906"
"4555","ENSG00000168907"
"4556","ENSG00000168913"
"4557","ENSG00000168918"
"4558","ENSG00000168936"
"4559","ENSG00000168944"
"4560","ENSG00000168958"
"4561","ENSG00000168995"
"4562","ENSG00000169016"
"4563","ENSG00000169018"
"4564","ENSG00000169021"
"4565","ENSG00000169026"
"4566","ENSG00000169032"
"4567","ENSG00000169047"
"4568","ENSG00000169071"
"4569","ENSG00000169093"
"4570","ENSG00000169100"
"4571","ENSG00000169126"
"4572","ENSG00000169129"
"4573","ENSG00000169131"
"4574","ENSG00000169136"
"4575","ENSG00000169155"
"4576","ENSG00000169174"
"4577","ENSG00000169184"
"4578","ENSG00000169224"
"4579","ENSG00000169239"
"4580","ENSG00000169242"
"4581","ENSG00000169249"
"4582","ENSG00000169313"
"4583","ENSG00000169330"
"4584","ENSG00000169372"
"4585","ENSG00000169375"
"4586","ENSG00000169379"
"4587","ENSG00000169398"
"4588","ENSG00000169410"
"4589","ENSG00000169429"
"4590","ENSG00000169435"
"4591","ENSG00000169439"
"4592","ENSG00000169446"
"4593","ENSG00000169499"
"4594","ENSG00000169504"
"4595","ENSG00000169507"
"4596","ENSG00000169508"
"4597","ENSG00000169562"
"4598","ENSG00000169567"
"4599","ENSG00000169599"
"4600","ENSG00000169621"
"4601","ENSG00000169641"
"4602","ENSG00000169668"
"4603","ENSG00000169682"
"4604","ENSG00000169683"
"4605","ENSG00000169684"
"4606","ENSG00000169696"
"4607","ENSG00000169710"
"4608","ENSG00000169714"
"4609","ENSG00000169718"
"4610","ENSG00000169727"
"4611","ENSG00000169738"
"4612","ENSG00000169756"
"4613","ENSG00000169758"
"4614","ENSG00000169826"
"4615","ENSG00000169855"
"4616","ENSG00000169857"
"4617","ENSG00000169860"
"4618","ENSG00000169871"
"4619","ENSG00000169902"
"4620","ENSG00000169908"
"4621","ENSG00000169926"
"4622","ENSG00000169946"
"4623","ENSG00000169951"
"4624","ENSG00000169962"
"4625","ENSG00000169964"
"4626","ENSG00000169967"
"4627","ENSG00000169972"
"4628","ENSG00000170004"
"4629","ENSG00000170011"
"4630","ENSG00000170035"
"4631","ENSG00000170037"
"4632","ENSG00000170085"
"4633","ENSG00000170089"
"4634","ENSG00000170092"
"4635","ENSG00000170099"
"4636","ENSG00000170144"
"4637","ENSG00000170160"
"4638","ENSG00000170161"
"4639","ENSG00000170175"
"4640","ENSG00000170190"
"4641","ENSG00000170214"
"4642","ENSG00000170234"
"4643","ENSG00000170242"
"4644","ENSG00000170248"
"4645","ENSG00000170260"
"4646","ENSG00000170264"
"4647","ENSG00000170265"
"4648","ENSG00000170291"
"4649","ENSG00000170293"
"4650","ENSG00000170296"
"4651","ENSG00000170310"
"4652","ENSG00000170324"
"4653","ENSG00000170325"
"4654","ENSG00000170345"
"4655","ENSG00000170364"
"4656","ENSG00000170365"
"4657","ENSG00000170379"
"4658","ENSG00000170390"
"4659","ENSG00000170412"
"4660","ENSG00000170425"
"4661","ENSG00000170430"
"4662","ENSG00000170442"
"4663","ENSG00000170445"
"4664","ENSG00000170448"
"4665","ENSG00000170456"
"4666","ENSG00000170458"
"4667","ENSG00000170469"
"4668","ENSG00000170476"
"4669","ENSG00000170500"
"4670","ENSG00000170522"
"4671","ENSG00000170537"
"4672","ENSG00000170542"
"4673","ENSG00000170545"
"4674","ENSG00000170561"
"4675","ENSG00000170579"
"4676","ENSG00000170604"
"4677","ENSG00000170629"
"4678","ENSG00000170634"
"4679","ENSG00000170776"
"4680","ENSG00000170791"
"4681","ENSG00000170836"
"4682","ENSG00000170852"
"4683","ENSG00000170854"
"4684","ENSG00000170873"
"4685","ENSG00000170889"
"4686","ENSG00000170899"
"4687","ENSG00000170903"
"4688","ENSG00000170915"
"4689","ENSG00000170917"
"4690","ENSG00000170927"
"4691","ENSG00000170946"
"4692","ENSG00000170954"
"4693","ENSG00000171004"
"4694","ENSG00000171016"
"4695","ENSG00000171033"
"4696","ENSG00000171051"
"4697","ENSG00000171055"
"4698","ENSG00000171097"
"4699","ENSG00000171100"
"4700","ENSG00000171102"
"4701","ENSG00000171103"
"4702","ENSG00000171109"
"4703","ENSG00000171116"
"4704","ENSG00000171121"
"4705","ENSG00000171124"
"4706","ENSG00000171132"
"4707","ENSG00000171135"
"4708","ENSG00000171150"
"4709","ENSG00000171159"
"4710","ENSG00000171160"
"4711","ENSG00000171189"
"4712","ENSG00000171195"
"4713","ENSG00000171199"
"4714","ENSG00000171202"
"4715","ENSG00000171204"
"4716","ENSG00000171206"
"4717","ENSG00000171222"
"4718","ENSG00000171223"
"4719","ENSG00000171227"
"4720","ENSG00000171243"
"4721","ENSG00000171246"
"4722","ENSG00000171291"
"4723","ENSG00000171295"
"4724","ENSG00000171303"
"4725","ENSG00000171316"
"4726","ENSG00000171368"
"4727","ENSG00000171401"
"4728","ENSG00000171425"
"4729","ENSG00000171443"
"4730","ENSG00000171444"
"4731","ENSG00000171448"
"4732","ENSG00000171451"
"4733","ENSG00000171453"
"4734","ENSG00000171466"
"4735","ENSG00000171467"
"4736","ENSG00000171469"
"4737","ENSG00000171487"
"4738","ENSG00000171488"
"4739","ENSG00000171503"
"4740","ENSG00000171517"
"4741","ENSG00000171533"
"4742","ENSG00000171566"
"4743","ENSG00000171574"
"4744","ENSG00000171608"
"4745","ENSG00000171612"
"4746","ENSG00000171621"
"4747","ENSG00000171631"
"4748","ENSG00000171634"
"4749","ENSG00000171649"
"4750","ENSG00000171657"
"4751","ENSG00000171659"
"4752","ENSG00000171681"
"4753","ENSG00000171703"
"4754","ENSG00000171714"
"4755","ENSG00000171720"
"4756","ENSG00000171723"
"4757","ENSG00000171724"
"4758","ENSG00000171735"
"4759","ENSG00000171759"
"4760","ENSG00000171772"
"4761","ENSG00000171777"
"4762","ENSG00000171793"
"4763","ENSG00000171798"
"4764","ENSG00000171813"
"4765","ENSG00000171840"
"4766","ENSG00000171847"
"4767","ENSG00000171853"
"4768","ENSG00000171858"
"4769","ENSG00000171861"
"4770","ENSG00000171862"
"4771","ENSG00000171863"
"4772","ENSG00000171865"
"4773","ENSG00000171877"
"4774","ENSG00000171885"
"4775","ENSG00000171903"
"4776","ENSG00000171914"
"4777","ENSG00000171928"
"4778","ENSG00000171943"
"4779","ENSG00000171954"
"4780","ENSG00000171962"
"4781","ENSG00000171970"
"4782","ENSG00000171984"
"4783","ENSG00000171988"
"4784","ENSG00000171992"
"4785","ENSG00000172005"
"4786","ENSG00000172009"
"4787","ENSG00000172037"
"4788","ENSG00000172046"
"4789","ENSG00000172053"
"4790","ENSG00000172057"
"4791","ENSG00000172058"
"4792","ENSG00000172062"
"4793","ENSG00000172071"
"4794","ENSG00000172086"
"4795","ENSG00000172116"
"4796","ENSG00000172123"
"4797","ENSG00000172167"
"4798","ENSG00000172171"
"4799","ENSG00000172175"
"4800","ENSG00000172183"
"4801","ENSG00000172197"
"4802","ENSG00000172215"
"4803","ENSG00000172232"
"4804","ENSG00000172236"
"4805","ENSG00000172243"
"4806","ENSG00000172250"
"4807","ENSG00000172260"
"4808","ENSG00000172264"
"4809","ENSG00000172269"
"4810","ENSG00000172301"
"4811","ENSG00000172322"
"4812","ENSG00000172345"
"4813","ENSG00000172346"
"4814","ENSG00000172366"
"4815","ENSG00000172380"
"4816","ENSG00000172382"
"4817","ENSG00000172426"
"4818","ENSG00000172456"
"4819","ENSG00000172458"
"4820","ENSG00000172461"
"4821","ENSG00000172465"
"4822","ENSG00000172469"
"4823","ENSG00000172493"
"4824","ENSG00000172530"
"4825","ENSG00000172543"
"4826","ENSG00000172551"
"4827","ENSG00000172572"
"4828","ENSG00000172578"
"4829","ENSG00000172590"
"4830","ENSG00000172638"
"4831","ENSG00000172661"
"4832","ENSG00000172663"
"4833","ENSG00000172667"
"4834","ENSG00000172671"
"4835","ENSG00000172673"
"4836","ENSG00000172687"
"4837","ENSG00000172725"
"4838","ENSG00000172728"
"4839","ENSG00000172775"
"4840","ENSG00000172780"
"4841","ENSG00000172785"
"4842","ENSG00000172789"
"4843","ENSG00000172795"
"4844","ENSG00000172809"
"4845","ENSG00000172817"
"4846","ENSG00000172819"
"4847","ENSG00000172828"
"4848","ENSG00000172830"
"4849","ENSG00000172831"
"4850","ENSG00000172840"
"4851","ENSG00000172845"
"4852","ENSG00000172869"
"4853","ENSG00000172915"
"4854","ENSG00000172932"
"4855","ENSG00000172939"
"4856","ENSG00000172943"
"4857","ENSG00000172974"
"4858","ENSG00000172977"
"4859","ENSG00000172992"
"4860","ENSG00000173020"
"4861","ENSG00000173064"
"4862","ENSG00000173068"
"4863","ENSG00000173110"
"4864","ENSG00000173114"
"4865","ENSG00000173120"
"4866","ENSG00000173137"
"4867","ENSG00000173145"
"4868","ENSG00000173153"
"4869","ENSG00000173166"
"4870","ENSG00000173175"
"4871","ENSG00000173193"
"4872","ENSG00000173214"
"4873","ENSG00000173221"
"4874","ENSG00000173227"
"4875","ENSG00000173264"
"4876","ENSG00000173273"
"4877","ENSG00000173276"
"4878","ENSG00000173281"
"4879","ENSG00000173327"
"4880","ENSG00000173366"
"4881","ENSG00000173369"
"4882","ENSG00000173372"
"4883","ENSG00000173376"
"4884","ENSG00000173406"
"4885","ENSG00000173480"
"4886","ENSG00000173486"
"4887","ENSG00000173511"
"4888","ENSG00000173517"
"4889","ENSG00000173540"
"4890","ENSG00000173542"
"4891","ENSG00000173588"
"4892","ENSG00000173611"
"4893","ENSG00000173621"
"4894","ENSG00000173638"
"4895","ENSG00000173653"
"4896","ENSG00000173660"
"4897","ENSG00000173705"
"4898","ENSG00000173706"
"4899","ENSG00000173715"
"4900","ENSG00000173727"
"4901","ENSG00000173744"
"4902","ENSG00000173762"
"4903","ENSG00000173809"
"4904","ENSG00000173812"
"4905","ENSG00000173818"
"4906","ENSG00000173821"
"4907","ENSG00000173846"
"4908","ENSG00000173848"
"4909","ENSG00000173852"
"4910","ENSG00000173875"
"4911","ENSG00000173889"
"4912","ENSG00000173894"
"4913","ENSG00000173898"
"4914","ENSG00000173914"
"4915","ENSG00000173915"
"4916","ENSG00000173917"
"4917","ENSG00000173926"
"4918","ENSG00000173960"
"4919","ENSG00000173992"
"4920","ENSG00000174004"
"4921","ENSG00000174010"
"4922","ENSG00000174032"
"4923","ENSG00000174080"
"4924","ENSG00000174099"
"4925","ENSG00000174106"
"4926","ENSG00000174125"
"4927","ENSG00000174130"
"4928","ENSG00000174136"
"4929","ENSG00000174137"
"4930","ENSG00000174151"
"4931","ENSG00000174175"
"4932","ENSG00000174177"
"4933","ENSG00000174197"
"4934","ENSG00000174231"
"4935","ENSG00000174238"
"4936","ENSG00000174276"
"4937","ENSG00000174282"
"4938","ENSG00000174292"
"4939","ENSG00000174307"
"4940","ENSG00000174327"
"4941","ENSG00000174365"
"4942","ENSG00000174370"
"4943","ENSG00000174373"
"4944","ENSG00000174384"
"4945","ENSG00000174405"
"4946","ENSG00000174437"
"4947","ENSG00000174444"
"4948","ENSG00000174446"
"4949","ENSG00000174456"
"4950","ENSG00000174473"
"4951","ENSG00000174483"
"4952","ENSG00000174485"
"4953","ENSG00000174500"
"4954","ENSG00000174516"
"4955","ENSG00000174529"
"4956","ENSG00000174547"
"4957","ENSG00000174579"
"4958","ENSG00000174586"
"4959","ENSG00000174600"
"4960","ENSG00000174606"
"4961","ENSG00000174672"
"4962","ENSG00000174680"
"4963","ENSG00000174684"
"4964","ENSG00000174705"
"4965","ENSG00000174718"
"4966","ENSG00000174720"
"4967","ENSG00000174738"
"4968","ENSG00000174740"
"4969","ENSG00000174748"
"4970","ENSG00000174749"
"4971","ENSG00000174775"
"4972","ENSG00000174788"
"4973","ENSG00000174791"
"4974","ENSG00000174796"
"4975","ENSG00000174799"
"4976","ENSG00000174808"
"4977","ENSG00000174839"
"4978","ENSG00000174842"
"4979","ENSG00000174844"
"4980","ENSG00000174886"
"4981","ENSG00000174915"
"4982","ENSG00000174917"
"4983","ENSG00000174928"
"4984","ENSG00000174939"
"4985","ENSG00000174943"
"4986","ENSG00000174946"
"4987","ENSG00000174951"
"4988","ENSG00000174953"
"4989","ENSG00000174989"
"4990","ENSG00000174996"
"4991","ENSG00000175054"
"4992","ENSG00000175061"
"4993","ENSG00000175084"
"4994","ENSG00000175093"
"4995","ENSG00000175104"
"4996","ENSG00000175105"
"4997","ENSG00000175106"
"4998","ENSG00000175110"
"4999","ENSG00000175155"
"5000","ENSG00000175161"
"5001","ENSG00000175164"
"5002","ENSG00000175175"
"5003","ENSG00000175193"
"5004","ENSG00000175198"
"5005","ENSG00000175203"
"5006","ENSG00000175213"
"5007","ENSG00000175215"
"5008","ENSG00000175221"
"5009","ENSG00000175287"
"5010","ENSG00000175344"
"5011","ENSG00000175387"
"5012","ENSG00000175390"
"5013","ENSG00000175416"
"5014","ENSG00000175449"
"5015","ENSG00000175463"
"5016","ENSG00000175467"
"5017","ENSG00000175470"
"5018","ENSG00000175471"
"5019","ENSG00000175482"
"5020","ENSG00000175489"
"5021","ENSG00000175505"
"5022","ENSG00000175536"
"5023","ENSG00000175538"
"5024","ENSG00000175544"
"5025","ENSG00000175548"
"5026","ENSG00000175550"
