"","target","p","padj"
"CHEMBL2940","CHEMBL2940",0.001,1
"CHEMBL3038485","CHEMBL3038485",0.001,1
"CHEMBL3072","CHEMBL3072",0.001,1
"CHEMBL3081","CHEMBL3081",0.001,1
"CHEMBL3092","CHEMBL3092",0.001,1
"CHEMBL3155","CHEMBL3155",0.001,1
"CHEMBL3179","CHEMBL3179",0.001,1
"CHEMBL3223","CHEMBL3223",0.001,1
"CHEMBL3250","CHEMBL3250",0.001,1
"CHEMBL3254","CHEMBL3254",0.001,1
"CHEMBL3305","CHEMBL3305",0.001,1
"CHEMBL3344","CHEMBL3344",0.001,1
"CHEMBL3358","CHEMBL3358",0.001,1
"CHEMBL3403","CHEMBL3403",0.001,1
"CHEMBL3426","CHEMBL3426",0.001,1
"CHEMBL3439","CHEMBL3439",0.001,1
"CHEMBL3467","CHEMBL3467",0.001,1
"CHEMBL3594","CHEMBL3594",0.001,1
"CHEMBL3775","CHEMBL3775",0.001,1
"CHEMBL3911","CHEMBL3911",0.001,1
"CHEMBL3997","CHEMBL3997",0.001,1
"CHEMBL4085","CHEMBL4085",0.001,1
"CHEMBL4158","CHEMBL4158",0.001,1
"CHEMBL4163","CHEMBL4163",0.001,1
"CHEMBL4191","CHEMBL4191",0.001,1
"CHEMBL4235","CHEMBL4235",0.001,1
"CHEMBL4321","CHEMBL4321",0.001,1
"CHEMBL4330","CHEMBL4330",0.001,1
"CHEMBL4573","CHEMBL4573",0.001,1
"CHEMBL4581","CHEMBL4581",0.001,1
"CHEMBL4607","CHEMBL4607",0.001,1
"CHEMBL4644","CHEMBL4644",0.001,1
"CHEMBL4676","CHEMBL4676",0.001,1
"CHEMBL4802","CHEMBL4802",0.001,1
"CHEMBL4820","CHEMBL4820",0.001,1
"CHEMBL4884","CHEMBL4884",0.001,1
"CHEMBL4908","CHEMBL4908",0.001,1
"CHEMBL4973","CHEMBL4973",0.001,1
"CHEMBL5160","CHEMBL5160",0.001,1
"CHEMBL5211","CHEMBL5211",0.001,1
"CHEMBL5335","CHEMBL5335",0.001,1
"CHEMBL5658","CHEMBL5658",0.001,1
"CHEMBL5917","CHEMBL5917",0.001,1
"CHEMBL6120","CHEMBL6120",0.001,1
"CHEMBL1615381","CHEMBL1615381",0.002,1
"CHEMBL1743121","CHEMBL1743121",0.002,1
"CHEMBL1798","CHEMBL1798",0.002,1
"CHEMBL1881","CHEMBL1881",0.002,1
"CHEMBL1889","CHEMBL1889",0.002,1
"CHEMBL202","CHEMBL202",0.002,1
"CHEMBL2035","CHEMBL2035",0.002,1
"CHEMBL2095171","CHEMBL2095171",0.002,1
"CHEMBL2096909","CHEMBL2096909",0.002,1
"CHEMBL211","CHEMBL211",0.002,1
"CHEMBL2145","CHEMBL2145",0.002,1
"CHEMBL2146315","CHEMBL2146315",0.002,1
"CHEMBL2373","CHEMBL2373",0.002,1
"CHEMBL259","CHEMBL259",0.002,1
"CHEMBL2602","CHEMBL2602",0.002,1
"CHEMBL2622","CHEMBL2622",0.002,1
"CHEMBL286","CHEMBL286",0.002,1
"CHEMBL2860","CHEMBL2860",0.002,1
"CHEMBL2868","CHEMBL2868",0.002,1
"CHEMBL287","CHEMBL287",0.002,1
"CHEMBL288","CHEMBL288",0.002,1
"CHEMBL2919","CHEMBL2919",0.002,1
"CHEMBL302","CHEMBL302",0.002,1
"CHEMBL304","CHEMBL304",0.002,1
"CHEMBL3401","CHEMBL3401",0.002,1
"CHEMBL3468","CHEMBL3468",0.002,1
"CHEMBL3522","CHEMBL3522",0.002,1
"CHEMBL3568","CHEMBL3568",0.002,1
"CHEMBL3592","CHEMBL3592",0.002,1
"CHEMBL3597","CHEMBL3597",0.002,1
"CHEMBL3602","CHEMBL3602",0.002,1
"CHEMBL3636","CHEMBL3636",0.002,1
"CHEMBL3737","CHEMBL3737",0.002,1
"CHEMBL3753","CHEMBL3753",0.002,1
"CHEMBL3783","CHEMBL3783",0.002,1
"CHEMBL3785","CHEMBL3785",0.002,1
"CHEMBL3837","CHEMBL3837",0.002,1
"CHEMBL3860","CHEMBL3860",0.002,1
"CHEMBL3890","CHEMBL3890",0.002,1
"CHEMBL4001","CHEMBL4001",0.002,1
"CHEMBL4343","CHEMBL4343",0.002,1
"CHEMBL5099","CHEMBL5099",0.002,1
"CHEMBL5221","CHEMBL5221",0.002,1
"CHEMBL5652","CHEMBL5652",0.002,1
"CHEMBL5939","CHEMBL5939",0.002,1
"CHEMBL1075152","CHEMBL1075152",0.003,1
"CHEMBL1873","CHEMBL1873",0.003,1
"CHEMBL2014","CHEMBL2014",0.003,1
"CHEMBL2094122","CHEMBL2094122",0.003,1
"CHEMBL2096977","CHEMBL2096977",0.003,1
"CHEMBL2096989","CHEMBL2096989",0.003,1
"CHEMBL2111429","CHEMBL2111429",0.003,1
"CHEMBL2113","CHEMBL2113",0.003,1
"CHEMBL2319","CHEMBL2319",0.003,1
"CHEMBL2489","CHEMBL2489",0.003,1
"CHEMBL2721","CHEMBL2721",0.003,1
"CHEMBL3004","CHEMBL3004",0.003,1
"CHEMBL3100","CHEMBL3100",0.003,1
"CHEMBL3166","CHEMBL3166",0.003,1
"CHEMBL3192","CHEMBL3192",0.003,1
"CHEMBL338","CHEMBL338",0.003,1
"CHEMBL3419","CHEMBL3419",0.003,1
"CHEMBL3719","CHEMBL3719",0.003,1
"CHEMBL3762","CHEMBL3762",0.003,1
"CHEMBL3902","CHEMBL3902",0.003,1
"CHEMBL4028","CHEMBL4028",0.003,1
"CHEMBL4228","CHEMBL4228",0.003,1
"CHEMBL4241","CHEMBL4241",0.003,1
"CHEMBL4304","CHEMBL4304",0.003,1
"CHEMBL4642","CHEMBL4642",0.003,1
"CHEMBL4803","CHEMBL4803",0.003,1
"CHEMBL4909","CHEMBL4909",0.003,1
"CHEMBL4956","CHEMBL4956",0.003,1
"CHEMBL5255","CHEMBL5255",0.003,1
"CHEMBL5406","CHEMBL5406",0.003,1
"CHEMBL5905","CHEMBL5905",0.003,1
"CHEMBL6159","CHEMBL6159",0.003,1
"CHEMBL1741186","CHEMBL1741186",0.004,1
"CHEMBL1782","CHEMBL1782",0.004,1
"CHEMBL1791","CHEMBL1791",0.004,1
"CHEMBL1825","CHEMBL1825",0.004,1
"CHEMBL1875","CHEMBL1875",0.004,1
"CHEMBL1900","CHEMBL1900",0.004,1
"CHEMBL1944498","CHEMBL1944498",0.004,1
"CHEMBL2094257","CHEMBL2094257",0.004,1
"CHEMBL2095173","CHEMBL2095173",0.004,1
"CHEMBL2095226","CHEMBL2095226",0.004,1
"CHEMBL2096670","CHEMBL2096670",0.004,1
"CHEMBL2096680","CHEMBL2096680",0.004,1
"CHEMBL2096970","CHEMBL2096970",0.004,1
"CHEMBL2111462","CHEMBL2111462",0.004,1
"CHEMBL2163174","CHEMBL2163174",0.004,1
"CHEMBL2331068","CHEMBL2331068",0.004,1
"CHEMBL2370","CHEMBL2370",0.004,1
"CHEMBL2397","CHEMBL2397",0.004,1
"CHEMBL2723","CHEMBL2723",0.004,1
"CHEMBL3037","CHEMBL3037",0.004,1
"CHEMBL309","CHEMBL309",0.004,1
"CHEMBL3491","CHEMBL3491",0.004,1
"CHEMBL3559","CHEMBL3559",0.004,1
"CHEMBL4187","CHEMBL4187",0.004,1
"CHEMBL4342","CHEMBL4342",0.004,1
"CHEMBL4462","CHEMBL4462",0.004,1
"CHEMBL4506","CHEMBL4506",0.004,1
"CHEMBL4731","CHEMBL4731",0.004,1
"CHEMBL4755","CHEMBL4755",0.004,1
"CHEMBL4958","CHEMBL4958",0.004,1
"CHEMBL5378","CHEMBL5378",0.004,1
"CHEMBL5859","CHEMBL5859",0.004,1
"CHEMBL6044","CHEMBL6044",0.004,1
"CHEMBL1697668","CHEMBL1697668",0.005,1
"CHEMBL1764946","CHEMBL1764946",0.005,1
"CHEMBL1983","CHEMBL1983",0.005,1
"CHEMBL2009","CHEMBL2009",0.005,1
"CHEMBL2099","CHEMBL2099",0.005,1
"CHEMBL248","CHEMBL248",0.005,1
